,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,base_rdkit_smiles
80,IRJIVOLJTYKLEH-UHFFFAOYSA-N,-4.0347567611,0.0,1,G1,216.66399999999996,1.8313,55.68780000000003,14.0,3.0,1.0,4.0,1.0,78.0,1.0,1.0,1.0,2.0,49.83,88.26957003924096,2.130555535119513e-07,224.06853695944784,Oc1ccccc1
81,FLISWPFVWWWNNP-BQYQJAHWSA-N,-4.0217535152,0.0,1,G1,210.27299999999997,2.6027000000000005,57.10500000000003,15.0,3.0,0.0,3.0,6.0,84.0,0.0,1.0,1.0,1.0,43.370000000000005,90.49476953007316,2.148614906273428,255.59284654013777,CCCCCC/C=C/C1CC(=O)OC1=O
82,HXMNCTCIJUKTBN-UHFFFAOYSA-N,-5.229282852,0.0,1,G1,406.9060000000002,4.694800000000003,111.25140000000005,28.0,4.0,3.0,6.0,4.0,152.0,2.0,1.0,1.0,3.0,90.29,170.41518140389243,2.9134386371409065e-07,703.0190510341763,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
83,GRWFGVWFFZKLTI-IUCAKERBSA-N,-4.7725704235,0.0731443998950961,3,G5,136.238,2.9987000000000013,43.75200000000002,10.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,3.0,3.0,0.0,63.322464718156304,2.296626579720339,186.21499122004107,CC1=CC[C@H]2C[C@@H]1C2(C)C
84,UQEAIHBTYFGYIE-UHFFFAOYSA-N,-4.909505216,0.1662473920000002,2,G3,162.38099999999997,2.6728000000000005,47.77700000000003,9.0,1.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,9.23,60.68613837789019,3.746417931251032,76.2114326716684,C[Si](C)(C)O[Si](C)(C)C
85,FXRLMCRCYDHQFW-UHFFFAOYSA-N,-2.7599573667,0.0,1,G1,114.041,2.0319000000000003,16.303,7.0,0.0,0.0,4.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,37.44167383614344,3.7911184170869663,79.42592196522058,C=C(F)C(F)(F)F
86,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,-1.8860303607,0.6405071007775657,3,G4,146.14499999999998,1.793,42.484000000000016,11.0,2.0,0.0,2.0,0.0,54.0,2.0,0.0,0.0,2.0,30.21,63.07940657528497,2.9353507979720246,428.5108208761056,O=c1ccc2ccccc2o1
87,XMGQYMWWDOXHJM-UHFFFAOYSA-N,-3.8464965295,0.730589006371557,9,G4,136.238,3.308900000000002,45.91200000000003,10.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,1.0,1.0,0.0,63.63869283950127,2.495412226862891,162.8771237954945,C=C(C)C1CC=C(C)CC1
88,IXNUVCLIRYUKFB-UHFFFAOYSA-M,-0.6229779303,0.0,1,G1,775.969,4.725610000000006,210.43139999999937,54.0,9.0,0.0,12.0,16.0,278.0,5.0,0.0,0.0,5.0,124.12,342.9892579699156,6.497975199208905e-06,2098.8026452419267,CCN(CC)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c(C)c1
89,ITRNXVSDJBHYNJ-UHFFFAOYSA-N,-4.1391336425,0.0,1,G1,247.974,1.2939,15.182,3.0,2.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,34.6522312788732,3.2659863237109046,23.774437510817343,[W+4]
90,ZRYQXQUPWQNYSX-UHFFFAOYSA-L,-1.642781181,0.0,1,G1,758.7060000000004,-1.0801999999999898,178.48639999999966,52.0,14.0,0.0,20.0,9.0,254.0,4.0,0.0,2.0,6.0,229.18,342.0618158529712,3.0249947070847395e-06,2210.600386427988,CC1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1
91,KGEKLUUHTZCSIP-JFGNBEQYSA-N,-3.0887781924,0.0,1,G1,196.29,2.7643000000000013,54.78300000000005,14.0,2.0,0.0,2.0,1.0,80.0,0.0,2.0,2.0,2.0,26.3,86.01701930868443,2.225540267260561,269.49529453537843,CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C
92,AFPIWWDEGJLLCL-UHFFFAOYSA-N,-6.6197116003,0.0,1,G1,283.283,-3.2584,12.1945,5.0,3.0,0.0,5.0,0.0,26.0,0.0,0.0,0.0,0.0,63.19,50.69643661138922,0.0,29.87430298092722,O=[Si]([O-])[O-]
93,SHSGYHAHMQLYRB-UHFFFAOYSA-N,-4.1359426126,0.0,1,G1,220.312,3.3510000000000018,65.22500000000005,16.0,2.0,0.0,2.0,5.0,88.0,1.0,0.0,0.0,1.0,26.3,97.6260073642205,2.5449203918758574,327.84839499722005,CCCC(=O)OC(C)(C)Cc1ccccc1
94,UTIACSXEVKXHPT-XALLQCHJSA-L,-2.6038411441,0.0,1,G1,622.5480000000001,-4.739199999999995,143.54779999999985,42.0,12.0,2.0,16.0,6.0,202.0,5.0,0.0,0.0,5.0,197.32,282.1466774400944,2.4199974202278325e-06,2288.2512584705014,O=c1cc/c(=N\Nc2ccc(S(=O)(=O)[O-])c3ccccc23)c(=O)/c1=N/Nc1ccc(S(=O)(=O)[O-])c2ccccc12
95,WEZPLQKRXDBPEP-UHFFFAOYSA-N,-0.0700526508,0.0,1,G1,176.25599999999997,1.1989,48.204800000000034,12.0,3.0,1.0,3.0,7.0,74.0,0.0,0.0,0.0,0.0,38.69,74.68011215421217,3.1531775862478155,93.77443751081736,CCCOCC(C)OCC(C)O
96,NIMLQBUJDJZYEJ-UHFFFAOYSA-N,-4.1708247593,0.0,1,G1,222.28799999999995,2.2430000000000003,60.63700000000004,16.0,4.0,0.0,4.0,3.0,88.0,0.0,1.0,1.0,1.0,58.86,95.8614723044708,2.854455780958164,352.0302611774938,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
97,PYBPYUAKCDQFCS-KVVVOXFISA-N,-4.4100874366000005,0.3986702441415569,4,G5,385.6370000000001,4.601900000000001,118.06630000000008,27.0,4.0,4.0,5.0,19.0,162.0,0.0,0.0,0.0,0.0,101.37,167.9046629813766,0.0,305.9330151827408,CCCCCCCC/C=C\CCCCCCCC(=O)O
98,WQIDMVKHMHGZPN-UHFFFAOYSA-M,-1.5218900849,0.0,1,G1,469.92900000000026,4.233800000000003,123.92940000000009,33.0,7.0,0.0,10.0,8.0,172.0,3.0,0.0,0.0,3.0,115.11,196.28930415538943,8.900571395975501e-07,1087.7657079061817,CCN(CC[n+]1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1
99,ROORDVPLFPIABK-UHFFFAOYSA-N,-4.2169166627,0.0,1,G1,214.22,3.264400000000002,59.53600000000003,16.0,3.0,0.0,3.0,2.0,80.0,2.0,0.0,0.0,2.0,35.53,93.24205199901516,1.9521941477943936,407.6186271235691,O=C(Oc1ccccc1)Oc1ccccc1
100,IGBZOHMCHDADGY-UHFFFAOYSA-N,-4.1519109764,0.0,1,G1,170.25199999999998,2.8895000000000017,49.59500000000003,12.0,2.0,0.0,2.0,6.0,70.0,0.0,0.0,0.0,0.0,26.3,74.6091943547654,3.7801924243186464,140.7740056622918,C=COC(=O)C(CC)CCCC
101,TURITJIWSQEMDB-UHFFFAOYSA-N,-1.1892367555,0.0,1,G1,182.223,0.3285,50.780400000000014,13.0,2.0,2.0,4.0,4.0,72.0,0.0,0.0,0.0,0.0,58.2,77.70235044593753,3.6893729618756304,230.34031643968072,C=C(C)C(=O)NCNC(=O)C(=C)C
102,VYXHVRARDIDEHS-QGTKBVGQSA-N,-2.9659771733,0.0,1,G1,108.184,2.6728000000000014,36.748,8.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,0.0,50.90880861070806,2.285714285714285,72.60593781761291,C1=C\CC/C=C\CC/1
103,FMGBDYLOANULLW-UHFFFAOYSA-N,-3.2569810012,0.0,1,G1,205.286,0.5903999999999998,49.19350000000003,13.0,5.0,0.0,6.0,7.0,76.0,0.0,0.0,0.0,0.0,57.120000000000005,79.07735682073559,3.8734286416774055,169.06669317043506,CO[Si](CCCN=C=O)(OC)OC
104,KSCAZPYHLGGNPZ-UHFFFAOYSA-N,-3.3285834497000004,0.0,1,G1,240.80299999999997,2.6637000000000013,60.776000000000046,14.0,3.0,0.0,5.0,9.0,86.0,0.0,0.0,0.0,0.0,27.69,93.0536626905066,4.210670443406352,118.20592425326386,CCO[Si](CCCCl)(OCC)OCC
105,DOIRQSBPFJWKBE-UHFFFAOYSA-N,-4.3876832538,0.0572972635905897,5,G5,278.348,3.600400000000003,76.82300000000005,20.0,4.0,0.0,4.0,8.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.7123913375014235,398.85794216890986,CCCCOC(=O)c1ccccc1C(=O)OCCCC
106,UHXQPQCJDDSMCB-UHFFFAOYSA-L,-1.7922611704,0.0,1,G1,678.6960000000004,-0.3840799999999942,163.5467999999997,46.0,10.0,2.0,14.0,6.0,228.0,4.0,0.0,1.0,5.0,172.59999999999997,312.02323133214145,2.879996750903783e-06,2027.663602994645,Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1Nc1ccc(Nc2c(C)cc(C)c(S(=O)(=O)[O-])c2C)c2c1C(=O)c1ccccc1C2=O
107,HTQNYBBTZSBWKL-UHFFFAOYSA-N,-3.3451078238,0.0,1,G1,230.219,2.0343999999999998,61.31090000000003,17.0,4.0,3.0,4.0,2.0,86.0,2.0,0.0,0.0,2.0,77.75999999999999,97.39766279658942,2.492154135657027,561.1321875173596,O=C(c1ccccc1)c1ccc(O)c(O)c1O
108,UYCICMIUKYEYEU-ZHACJKMWSA-N,-4.4255032449,0.0,1,G1,266.381,4.163100000000004,75.57300000000005,19.0,3.0,0.0,3.0,10.0,108.0,0.0,1.0,1.0,1.0,43.370000000000005,115.95453798765962,1.932483463585129,307.11590649725093,CCCCCCCCC/C=C/CC1CC(=O)OC1=O
109,WBRBLKRDTHYRRV-MDWZMJQESA-N,-4.4255032449,0.1505149977999997,2,G3,266.381,3.730800000000003,75.36300000000004,19.0,3.0,0.0,3.0,6.0,108.0,0.0,1.0,1.0,1.0,43.370000000000005,115.95453798765962,2.5334057052447885,368.1903353571112,C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O
110,VBCPUMZLCRUHTJ-VVUJETCRSA-N,-5.345705158,0.0,1,G1,2216.691000000001,29.64000000000008,638.1372000000025,156.0,27.0,9.0,30.0,120.0,912.0,0.0,0.0,0.0,0.0,395.25000000000006,952.4933598980932,-2.507397542147205e-06,2927.0601180034787,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COB(OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC
111,QTMHHQFADWIZCP-UHFFFAOYSA-N,-5.424547549700001,0.0,1,G1,292.37500000000006,4.430900000000003,81.64630000000005,21.0,3.0,1.0,4.0,10.0,116.0,1.0,0.0,0.0,1.0,63.6,125.67658955965013,2.1686226890039664,436.6082594494218,CCCCCCCCCC(=O)Oc1ccc(C(=O)O)cc1
112,FBBATURSCRIBHN-UHFFFAOYSA-N,-5.676541808600001,0.0,1,G1,474.8340000000004,5.244800000000006,125.02800000000008,28.0,8.0,0.0,10.0,21.0,170.0,0.0,0.0,0.0,0.0,55.38000000000001,182.77266615089707,4.137940540514776,289.9984127700166,CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC
113,UBNYRXMKIIGMKK-RMKNXTFCSA-N,-5.4919252104,0.0,1,G1,248.32199999999995,3.2977000000000025,72.44200000000004,18.0,3.0,0.0,3.0,6.0,98.0,1.0,0.0,0.0,1.0,35.53,108.4148916759397,2.3983407616804877,390.7046703843559,COc1ccc(/C=C/C(=O)OCCC(C)C)cc1
114,KVTFEOAKFFQCCX-UHFFFAOYSA-N,-5.593122621900001,0.0445871950943068,3,G5,313.482,4.6685000000000025,90.95750000000008,22.0,2.0,2.0,4.0,16.0,130.0,0.0,0.0,0.0,0.0,66.4,135.61040710846353,3.107593513656218,279.5058337171213,CCCCCCCCCCCCCCCC(=O)NCC(=O)O
115,ZOLLIQAKMYWTBR-UDIJVJLMSA-N,-5.3651562541,0.1989700042999995,2,G3,162.276,4.009200000000003,55.12200000000004,12.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,75.67897403611023,2.30411059848846,121.19311924156366,C1=C\CC/C=C/CC/C=C\CC/1
116,YRZWCIIGZCKHBM-UHFFFAOYSA-L,-6.1025269393,0.0,1,G1,754.6979999999995,13.388699999999975,214.935999999999,45.0,4.0,0.0,7.0,18.0,264.0,0.0,0.0,0.0,0.0,6.48,308.14172785807784,5.34545540362118,714.6494188420588,CC(CCN(CCC(C)CC(C)(C)C)C(=S)[S-])CC(C)(C)C
117,LFFIEVAMVPCZNA-UHFFFAOYSA-N,-6.6566491092,0.0,1,G1,272.14500000000004,4.120180000000003,69.22400000000003,16.0,1.0,0.0,2.0,2.0,78.0,2.0,0.0,0.0,2.0,23.79,103.47850884146428,2.4687472120822465,523.1767595439565,N#Cc1ccccc1-c1ccc(CBr)cc1
118,KABHMUPUYPTLHI-UHFFFAOYSA-N,-6.214524895199999,1.0000000000000004,2,G2,819.3979999999995,15.420399999999969,250.6733999999988,58.0,6.0,2.0,6.0,32.0,344.0,0.0,2.0,2.0,2.0,76.66,361.9953267348446,5.81380906391017e-07,988.84852755604,CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
119,CYJLFSMDQYFKRD-UHFFFAOYSA-N,-5.731545252999999,0.0,1,G1,269.473,4.925500000000005,84.23870000000007,19.0,1.0,1.0,2.0,12.0,114.0,0.0,0.0,0.0,0.0,29.1,120.28970914182707,3.51254410984443,213.30760443279493,CCCCC(CC)CNC(=O)CCCCCC(C)C
120,QLFZZSKTJWDQOS-NJPOTTGESA-N,-7.5558815137,0.0,1,G1,899.1279999999997,5.911600000000007,234.42539999999903,64.0,14.0,3.0,14.0,7.0,358.0,0.0,5.0,8.0,8.0,170.05999999999997,378.80642589580856,1.0810089105038068,1787.630132042587,CO[C@H]1C[C@H](OC2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(C=C[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@@]34O)O[C@@H](C)C1O[C@H]1C[C@H](OC)[C@@H](O)[C@H](C)O1
121,XJKSTNDFUHDPQJ-UHFFFAOYSA-N,-6.183335848,0.4618320760000003,2,G3,230.31,5.020600000000004,77.31400000000004,18.0,0.0,0.0,0.0,2.0,86.0,3.0,0.0,0.0,3.0,0.0,107.54559153162504,1.951466168669556,548.7160655475084,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
122,BBEAQIROQSPTKN-UHFFFAOYSA-N,-6.1787966156,0.0588200189844963,3,G5,202.256,4.584000000000002,70.14600000000003,16.0,0.0,0.0,0.0,0.0,74.0,4.0,0.0,0.0,4.0,0.0,93.45542159483816,2.505955689360672,666.6198058168793,c1cc2ccc3cccc4ccc(c1)c2c34
123,LQLQDKBJAIILIQ-UHFFFAOYSA-N,-6.40319542,0.688111365026897,6,G4,278.348,3.600400000000003,76.82300000000005,20.0,4.0,0.0,4.0,8.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.503712391104127,381.6079421689099,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1
124,DRMOLJPDSCAGCC-UHFFFAOYSA-N,-6.5873382321000005,0.0,1,G1,193.334,4.286780000000004,59.82000000000005,14.0,1.0,0.0,1.0,4.0,80.0,0.0,1.0,1.0,1.0,23.79,88.50530492852835,2.556663389689811,191.77132754726787,CCC(CC)CC1(C#N)CCCCC1
125,AVCKOFMRPAJEPN-UHFFFAOYSA-N,-6.9290130346000005,0.0,1,G1,313.357,2.930000000000001,90.51640000000005,23.0,5.0,0.0,6.0,4.0,120.0,2.0,1.0,1.0,3.0,58.85,134.59356503642826,1.617703495729324,662.487877093113,COc1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1
126,OAXZVLMNNOOMGN-UHFFFAOYSA-N,-7.2523945018,0.2754537344000001,2,G3,482.7900000000005,9.186800000000003,143.93399999999988,34.0,4.0,0.0,4.0,25.0,202.0,0.0,0.0,0.0,0.0,52.60000000000001,211.87270700443256,3.280659314844703,416.7216822476719,CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C
127,XAAILNNJDMIMON-UHFFFAOYSA-N,-7.4042503575,0.3246185347020405,3,G5,532.6840000000002,8.713220000000003,161.1881999999996,40.0,5.0,1.0,5.0,9.0,204.0,4.0,0.0,2.0,6.0,50.8,236.3036951018622,1.512692154995918,1540.0231874767644,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21
128,NIBFJPXGNVPNHK-UHFFFAOYSA-N,-2.1558333574,0.0,1,G1,186.113,1.8206,38.03250000000001,13.0,3.0,0.0,5.0,1.0,68.0,1.0,0.0,1.0,2.0,35.53,71.87513955967094,2.506530914969293,362.4068137607414,O=Cc1cccc2c1OC(F)(F)O2
129,ATXPWKWYLDEURI-UHFFFAOYSA-N,-7.6382805905,0.0,1,G1,291.31,2.3476800000000004,83.04010000000002,22.0,5.0,2.0,5.0,2.0,108.0,2.0,0.0,1.0,3.0,95.98,126.91275350619183,2.3868099542133567,862.938264047108,CCNc1cc(C#N)c(N)c2c1C(=O)c1ccccc1C2=O
130,VTXWSJAEIWTHCL-DJNDIFCPSA-N,-8.2501920599,0.0,1,G1,889.5329999999993,18.179299999999984,280.1686999999993,63.0,4.0,4.0,6.0,49.0,374.0,0.0,0.0,0.0,0.0,112.65,393.92012722964535,-8.602325292505161e-07,883.0930024861892,CCCCCCCC/C=C\CCCCCCCCNCCCN
131,OSCJHTSDLYVCQC-UHFFFAOYSA-N,-8.1852587653,0.4119543704500001,2,G3,765.9999999999998,10.377099999999992,223.3972999999993,56.0,11.0,4.0,12.0,21.0,300.0,4.0,0.0,0.0,4.0,156.45999999999998,331.5664038052276,1.500952066139594,1746.2812771982633,CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1
132,GRUMUEUJTSXQOI-UHFFFAOYSA-N,-4.4002500912,1.5289054220176332,4,G4,82.94,-0.2401,1.373,3.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,34.14,24.360396233196912,3.2659863237109046,23.774437510817343,[V+4]
133,GKQHIYSTBXDYNQ-UHFFFAOYSA-M,-0.4539105371,0.0,1,G1,283.88699999999994,1.8989999999999991,78.48100000000007,19.0,0.0,0.0,2.0,11.0,110.0,1.0,0.0,0.0,1.0,3.88,125.39342121234756,3.239997015602847e-06,273.8503707227377,CCCCCCCCCCCC[n+]1ccccc1
134,MLBCURLNKYKBEQ-UHFFFAOYSA-N,-2.2566445306,0.4791308000418823,3,G5,180.203,1.76684,49.04680000000002,13.0,2.0,1.0,3.0,3.0,70.0,1.0,0.0,0.0,1.0,46.53,76.96047265883006,2.806920561742865,297.69593883291583,Cc1cccc(C)c1OCC(=O)O
135,HRNSQLGPRFFUNA-UHFFFAOYSA-K,-1.8254561435,0.0,1,G1,665.226,6.037400000000007,127.2030000000001,37.0,9.0,0.0,13.0,23.0,225.0,0.0,0.0,0.0,0.0,106.59000000000005,243.45438907701453,5.268005358026134,600.2721926824928,CCCCC(CC)C(=O)[O-]
136,TUQJHVRCALPCHU-CRVUNLCOSA-L,-0.8171647444,0.0,1,G1,652.5740000000003,-5.246899999999993,149.47059999999985,44.0,13.0,3.0,17.0,7.0,214.0,5.0,0.0,0.0,5.0,217.55,293.3058533066869,2.6449970249534545e-06,2360.006030938946,O=c1c(CO)c/c(=N\Nc2ccc(S(=O)(=O)[O-])c3ccccc23)c(=O)/c1=N/Nc1ccc(S(=O)(=O)[O-])c2ccccc12
137,TXFPEBPIARQUIG-UHFFFAOYSA-N,-1.1383824511,0.0,1,G1,136.14999999999998,1.5948,38.111300000000014,10.0,2.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,59.11704320052995,3.003400684579818,235.9394333808838,CC(=O)c1ccc(O)cc1
138,YLUIKWVQCKSMCF-UHFFFAOYSA-N,-1.9883562334,1.862057607859657,3,G4,96.381,-0.9992,12.881,4.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0,70.71564842005293,-0.0,6.0,[Ca+2]
139,QENJECLVTWIZIG-UHFFFAOYSA-L,-2.7868204517,0.0,1,G1,601.5080000000004,-0.9071999999999972,142.72569999999988,42.0,12.0,3.0,15.0,6.0,200.0,5.0,0.0,0.0,5.0,213.25,282.50696770757924,2.419997479123551e-06,2018.5725239864043,Nc1ccc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(N=Nc4cccc(C(=O)[O-])c4O)c4ccccc34)c(O)c2c1
140,JXJIQCXXJGRKRJ-KOOBJXAQSA-N,-3.2972120668,0.0,1,G1,192.302,3.8243000000000023,62.24300000000004,14.0,1.0,0.0,1.0,5.0,78.0,0.0,0.0,0.0,0.0,17.07,87.21126940407984,3.896758106273965,262.9601502903715,CC(=O)/C=C/C=C(\C)CCC=C(C)C
141,HMYBDZFSXBJDGL-UHFFFAOYSA-N,-1.1558864442,0.0,1,G1,138.17,1.011,39.202000000000005,10.0,1.0,0.0,3.0,2.0,54.0,0.0,1.0,1.0,1.0,23.55,60.22505593676196,2.6553383574975475,158.4449202899649,C=CN1CCN(C=C)C1=O
142,VLZVIIYRNMWPSN-UHFFFAOYSA-N,-2.2056018566,0.0080490716999999,2,G3,154.12499999999997,0.8825999999999998,39.17360000000001,11.0,4.0,2.0,5.0,1.0,58.0,1.0,0.0,0.0,1.0,89.38999999999999,62.21850329120549,3.1515496683060507,297.8789117242989,Nc1cc([N+](=O)[O-])ccc1O
143,JLVVSXFLKOJNIY-UHFFFAOYSA-N,-2.4020693383,0.5520789341113865,3,G4,24.305,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.638373567999984,0.0,0.0,[Mg+2]
144,ODINCKMPIJJUCX-UHFFFAOYSA-N,-1.7683268794999998,0.8662676474479235,3,G4,56.077000000000005,-0.4996,6.440499999999999,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,17.07,37.06721303913179,2.0,2.0,[Ca+2]
145,DLJZIPVEVJOKHB-UHFFFAOYSA-N,-3.2740875474,0.0,1,G1,179.135,0.7643999999999997,45.5738,13.0,3.0,2.0,6.0,1.0,66.0,2.0,0.0,0.0,2.0,91.79,71.35637387573655,2.7435199944853146,525.0074434240122,O=c1[nH]c2ccc([N+](=O)[O-])cc2[nH]1
146,GPLOHVHPULDLOP-YRNVUSSQSA-N,-3.5292992951,0.0,1,G1,321.38300000000004,0.8504000000000003,79.50750000000001,21.0,5.0,1.0,8.0,3.0,108.0,1.0,1.0,1.0,2.0,90.27,127.1385399988751,2.410771719139285,773.8746664868947,Cc1ccc(S(=O)(=O)/C(C#N)=C/N2CC(=O)NC2=S)cc1
147,YIKYNHJUKRTCJL-UHFFFAOYSA-N,-1.1759580204,0.0,1,G1,140.13799999999995,0.9078,36.0208,10.0,3.0,1.0,3.0,1.0,54.0,1.0,0.0,0.0,1.0,50.44,57.921860024539,3.278727060179411,274.4248627543818,CCc1occc(=O)c1O
148,CRZQGDNQQAALAY-UHFFFAOYSA-N,-2.2114017234,0.0,1,G1,150.177,1.4021,42.16200000000003,11.0,2.0,0.0,2.0,2.0,58.0,1.0,0.0,0.0,1.0,26.3,65.80129679223744,2.57930229200732,228.57786591623355,COC(=O)Cc1ccccc1
149,AWTSMFNITNKUQL-UHFFFAOYSA-N,-4.226296415899999,0.0,1,G1,323.29400000000004,-1.8583,23.5452,7.0,2.0,2.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,106.1,60.769487553703584,-7.999999835000003e-08,91.24856184822198,O=S(=O)(O)O
150,XCSNRORTQRKCHB-UHFFFAOYSA-N,-3.2706864295,0.0,1,G1,171.58299999999997,2.556620000000001,42.84340000000001,11.0,2.0,0.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,43.14,68.75258718327504,3.2735808215375437,298.4920897763861,Cc1c(Cl)cccc1[N+](=O)[O-]
151,AXCZMVOFGPJBDE-UHFFFAOYSA-L,-1.9107299257,0.6727502553338673,7,G4,74.09200000000001,-0.7343999999999999,9.6256,3.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,60.0,48.44575261195664,-0.0,2.754887502163468,[OH-]
152,XLUBVTJUEUUZMR-UHFFFAOYSA-B,-3.0559869634,0.2953828934682944,3,G5,464.13800000000015,-12.4408,47.68800000000001,23.0,16.0,0.0,23.0,0.0,128.0,0.0,0.0,0.0,0.0,345.0,141.44160072063048,-2.8444444368395062e-08,291.9826350521752,O=P([O-])([O-])[O-]
153,MLRVZFYXUZQSRU-UHFFFAOYSA-N,-3.1223887332,0.2279659777999998,2,G3,120.623,2.805500000000001,34.861999999999995,7.0,0.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,50.86722782669426,2.447472887876344,23.36099039894992,CCCCCCCl
154,QTKPMCIBUROOGY-UHFFFAOYSA-N,-2.2684756839,0.0,1,G1,168.11399999999998,1.668,31.82799999999999,11.0,2.0,0.0,5.0,2.0,64.0,0.0,0.0,0.0,0.0,26.3,61.64603210595768,3.726387419631054,171.15643408968742,C=C(C)C(=O)OCC(F)(F)F
155,PPNKDDZCLDMRHS-UHFFFAOYSA-N,-2.642008137,0.0,1,G1,394.9920000000001,-1.4038,29.992200000000004,13.0,9.0,0.0,13.0,6.0,74.0,0.0,0.0,0.0,0.0,157.11,77.82631384921712,4.095996370610992,184.86060383799767,O=[N+]([O-])[O-]
156,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,-2.1536963273,0.0518481636500001,2,G3,128.215,2.5458000000000007,39.440000000000005,9.0,1.0,0.0,1.0,5.0,54.0,0.0,0.0,0.0,0.0,17.07,57.45536792864957,2.828868134909685,76.63682062300136,CCCCCCC(C)=O
157,QWBQTFQCJMOSPK-VOTSOKGWSA-N,-2.4042405739,0.0,1,G1,228.28799999999995,2.6885,61.27760000000003,16.0,2.0,2.0,4.0,9.0,92.0,0.0,0.0,0.0,0.0,74.6,95.97552295848756,3.831869773285756,245.403315334683,CCCCC/C=C/CC(CC(=O)O)C(=O)O
158,CDQYPMBESFIYFO-WEVVVXLNSA-N,-3.4953596006,0.0,1,G1,284.396,4.104800000000003,79.67560000000006,20.0,2.0,2.0,4.0,10.0,116.0,0.0,0.0,0.0,0.0,74.6,121.43529141607397,6.208567894178532,353.48837308389494,C/C=C/C(CCC)(C(=O)O)C(CCC)(CCC)C(=O)O
159,KROXBRXHRBCDNO-IFMMWYRXSA-N,-3.5264225666000004,0.0,1,G1,302.458,4.125200000000003,87.26380000000006,22.0,2.0,1.0,2.0,0.0,122.0,0.0,3.0,4.0,4.0,37.3,133.9159794073037,1.720020177686117,535.8253337815046,C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C
